Doc_ID,Nama_Tempat,Lokasi,Rating,Teks_Mentah
93,Ngrumput Beach,"Gunungkidul, DIY",5,"Pantainya indaaaaahh dan bersih.. Bisa ngecamp disana dan melihat pemandangan laut dari atas bukit. Dari parkiran ke pantai jalan kaki sekitar 10 menitan. Jalannya sudah cor meskipun kecil tapi cukup bisa dilalui dg mudah. Kalau dari pantai, tracknya agak menanjak, sebaliknya dari parkiran jalannya menurun. Untuk yang mau ngecamp, gak usah khawatir kalau gak punya peralatannya. banyak persewaan tenda dan perlengkapannya disana.. Untuk menginap, parkir mobil menginap 20rb, retribusi masuk untuk kebersihan 15rb/tenda. Sewa tenda 60rb. Fasilitas toilet bisa borongan (gak tiap masuk bayar). Ngecas hp 5rb sampe penuh batreinya. Sinyal iM3 full. Warung, toilet, mushola bersih dan buka 24 jam, jadi kalau gak bawa perbekalan ngecamp, bisa ke warung tiap saat. Pantainya pasir putih, Ombaknya meskipun besar tapi masih bisa buat anak2 main. Dari bibir pantai ada lantai karangnya, jadi ombak yang ke area pasir relatif sedikiy lebih kecil. Harga makanan di warung juga tidak terlalu mahal. Dari petugas parkir, penjaga loket, budhe warung dan yg nyewain tenda semuanya ramah dan helpfull. Overall pantainya numani.. Pengen kesana lagi dan berangkat lebih awal biar bisa lihat sunset (kemarin sampai sana kemaleman. Hiks).."
94,Ngrumput Beach,"Gunungkidul, DIY",5,"24-25 juni 2023 kami Camping disini, untuk kamar mandi/MCK kita bisa berlangganan di warung warga (10rb/orang)bebas pake air mau ke wc/mandi/wudhu dr sore sampai besok pagi. Untuk lokasi pantai bagi saya bintang 5 ya, dari parkiran kita musti jalan kaki 300-400m sekitar 10-15 menit tp jalanya dah dibeton bagus kok, jln menurun klo kepantai, klo dr pantai ke parkiran menanjak jd agak capek pas pulangnya, aslinya bisa dilewatin motor, mungkin bisa dijadikan peluang buat pengelola agar disediakan Ojek motor buat mengakomodir wisatawan yg malas jalan. Pantainya indah dengan pasir putih, ombaknya biru jernih sekali. meskipun pantai selatan terkenal ombaknya berbahaya tp dipantai ini kita masih bisa main air kok karena dibibir pantainya ada lantai karang sekitar 50m jd ombaknya sudah agak kecil saat mencapai pinggiran pasir. Disini kita bisa camping di pantainya atau dibukit kosakora, tp klo dibukit tentu lebih repot saat naik bukit dengan membawa peralatan camping. Tp bonusnya pemandangan yg WOW indah sekali pada saat sore hari/sunset. Klo yg sewa Tenda di warung udah dipasangkan sekalian sama ownernya klo dipantai, entah klo yg diatas bukit. Yg saya suka dr pantai ini selain keindahannya yg masih alami jg karena pengunjung tidak terlalu ramai, mungkin krn kurang dikenal/kalah pamor dengan pantai Indrayanti disebelah timurnya. Pokonya yg suka pantai, suka Camping segera gas kepantai ini, dijamin puas, Indah aman dan nyaman ada air dan listrik, harga makanan di warung pun termasuk murah, nasi goreng telur 15rb."
95,Ngrumput Beach,"Gunungkidul, DIY",5,"Ini adalah pertama kalinya saya bersenang-senang berkemah bersama teman saya.
Tempat itu indah dengan matahari terbenam yang indah.

Perjalanan dari Jogja ke lokasi ini kurleb 1,5 jam ajah (kondisi lalu lintas lancar tanpa macet ya). Tiket masuknya juga murah, dan pasti area pantainya cukup luas, jd bisa buat main2 ajah atau camping juga bisa. Cuma kalo mau camping, disarankan pilih hari selain hari libur karena ruame bgt.
Misalnya pun cuma bisanya hari libur kaya akhir pekan, mending brangkat sabtu siang biar sampai sana sorean sekitar ashar. Nah, bisa tuh langsung pilih spot buat ndiriin tenda sesuai sama lokasi yg kamu mau karena biasanya jam segitu masih sepi.

Gue lebih milih ndiriin tenda tepat di muka pantai dg letak tenda yg cukup dekat dg batas air-daratan. Dan alhamdulillah aman dari pasang.

Fasilitas soal, udah lengkap banget. Termasuk ada fasilitas sewa tendanya juga. Jadi, buat kamu yang mau dadakan camping di sini juga bisa banget. Tinggal sewa tenda, nanti ada babang2 yg siap masangin tendanya.
Kamu juga bisa pesen makanan dan minuman buat dianter ke tenda kamu loh. Plus, kamu juga bisa bebakaran atau barbeque-an di sini dg menyewa semua alatnya di tempat yang sama. Pokoknya cuma modal badan dan duit (pastinya), kamu bisa camping seru di sini.

Info Dasar:
Tiket wisata: Rp15.000,00 per orang
Berkemah: Rp17.000,00 per orang (sdh termasuk biaya kebersihan)
Parkir motor: Rp3.000,00
Parkir mobil: Rp5.000,00
Fasilitas:
- warung
- mushola
- toilet dan kamar mandi (berbayar)
- area parkir luas
- pusat sewa tenda plus pemasangannya"
96,Camp Ground Bukit Sikunir,"Wonosobo, Jateng",5,"Bumi Perkemahan Bukit Sikunir adalah impian para pencinta alam yang menjadi kenyataan, menawarkan kesempatan unik untuk tidur di bawah taburan bintang sambil dikelilingi pemandangan yang menakjubkan.

Mendirikan kemah di puncak Bukit Sikunir merupakan sebuah petualangan tersendiri. Saat matahari terbenam di balik cakrawala, seluruh lanskap berubah menjadi kanvas warna-warni, menciptakan suasana yang tenang dan menakjubkan.

Bangun dari kenyamanan tenda saat melihat sinar matahari pertama terbit adalah pengalaman yang luar biasa. Pemandangan panorama lembah berkabut dan pegunungan di kejauhan yang bermandikan cahaya keemasan membuat saya takjub akan keindahan alam.

Fasilitas berkemah di Bukit Sikunir terawat baik dan melayani baik pekemah berpengalaman maupun pemula. Kamar mandi yang bersih dan perapian khusus menambah kenyamanan pengalaman berkemah.

Pesona sejati Bumi Perkemahan Bukit Sikunir terletak pada ketenangan dan keterhubungannya dengan alam. Tanpa lampu kota yang menghalangi pandangan, langit malam menjadi hidup dengan bintang-bintang, menjadikannya tempat yang sempurna untuk mengamati bintang dan merenung.

[Kesimpulan]:
Simpulannya, Bumi Perkemahan Bukit Sikunir adalah surga bagi para pencinta alam yang mencari pengalaman berkemah yang unik. Dari menyaksikan matahari terbenam dan terbit yang menakjubkan hingga menikmati ketenangan langit malam, setiap momen yang dihabiskan di sini adalah kenangan yang berharga. Saya sangat merekomendasikan untuk mengunjungi Bumi Perkemahan Bukit Sikunir untuk liburan tak terlupakan yang akan membuat Anda sangat menghargai keindahan alam bebas. Bersiaplah untuk terpikat oleh keajaiban alam dan keajaiban berkemah di bawah bintang-bintang!"
97,Camp Ground Bukit Sikunir,"Wonosobo, Jateng",3,Di sekitar masih banyak pembangunan2. Jalan akses dan area yang masih kurang baik. Semoga ke depannya akan lebih baik lagi
98,Camp Ground Bukit Sikunir,"Wonosobo, Jateng",5,"Tempat minggat terbaik dari kesibukan dan kerjaan.. Tempatnya tenang, dingin, warga nya ramah.. Dan paling jos lagi biaya tenda menginapnya yang murah meriah.."
99,Camp Ground Bukit Sikunir,"Wonosobo, Jateng",5,Camp ground yang indah di pinggir telaga menikmati sunset sambil meminum secangkir kopi.
100,Camp Ground Bukit Sikunir,"Wonosobo, Jateng",5,"Tempat minggat terbaik dari kesibukan dan kerjaan.. Tempatnya tenang, dingin, warga nya ramah.. Dan paling jos lagi biaya tenda menginapnya yang murah meriah.."
101,Camping mawar,"Kab. Semarang, Jateng",5,"Refreshing bersama para tetangga, menginap ditenda mawar 2 sebanyak:12 tenda...menjelang malam, masak & makan bersama terasa tenang, senang & nyaman berbalut dengan hawa yg dingin terasa akan kebersamaan dalam suka & duka...semoga selalu sehat selalu & tetap semangat dengan kebersamaan ini"
102,Camping mawar,"Kab. Semarang, Jateng",4,bagus bgt waktu turun ada beberapa pemandangan yg bagus bgt
103,Camping mawar,"Kab. Semarang, Jateng",5,Kunjungan kedua... Tempat yang indah..
104,Camping mawar,"Kab. Semarang, Jateng",1,"pesan lewat wa tdk informatif, orang nya sok sok an, g sopan. ditanyain berminggu minggu bs pilih tempt apa engga sesuai yg mereka posting g dijawab. giliran mau reserve ngomong kaya gt. kasih info dr awal yg jelas!"
105,Camping mawar,"Kab. Semarang, Jateng",5,"Cocok sekali untuk ajak anak mengenal alam dan vibes pegunungan. Dinginnya masih bisa di toleransi lah. Sy ambil yg paket harga 230 an, tenda di samping parkir mobil persis. Untuk paket ini listrik dan air sudah tersedia di teras depan tenda. Mungkin catatan matrasnya kurang tebel, atau mungkin boleh di kurangi harganya 😁. Tapi view nya istimewa sih. Ohh yaa 1lagih untukpengelolah mawar camp harap sediakan pembayaran QRIS. Modern gini tidak banyak megang cash soalnya sya harus rela turun ke jimbaran untuk cari atm dulu. Toilet dan mushola di sediakan, cukup banyak juga biliknya. Ada 4 bilik di bawah dan 2 di atas. Mungkin di atas masih ada lagi cuma saya gk sampe ke atas atas"
106,Camping mawar,"Kab. Semarang, Jateng",5,"Ngecamp dg view city light dan golden sunrise di depan pintu tenda, tempat tenang dan damai. Pastikan kendaraan fit krn tanjakan ckup ekstrim"
107,Camping mawar,"Kab. Semarang, Jateng",5,"View ok,harga sewa tenda dll terjangkau. Recomended..."
108,Camping mawar,"Kab. Semarang, Jateng",5,"Tempat Camping yg sangat enak menurut saya...udaranya pass gk dingin2 banget..fasilitas jg lengkap mulai MCK,Mushola,Kantin,Penerangan dan listrik utk isi daya...kebersihan Toilet dan lingkungam Camp jg bagus...View jg sangat indah sekali...saat malam disuguhkan pemandangan lampu kota salatiga dan sekitarnya saat fajar tiba kita bisa melihat Sunrise dengan sangat jelas sekalii...Keamanan terjamin..ditambah pengalaman pribadi saya sendiri...saat camp kemarin Teman saya Power Bank n Cas HP ketinggalan di area tenda...sy langsung hub.petugas yg saat boking diawal lewat WA...petugas dengan Gercep langsung merespon dan langsung dipaketin ke kota kami..trimakasih Mawar Camp...insyaalloh kl ada rejeki sehat n sempat sy akan kembali lagi"
109,Camping mawar,"Kab. Semarang, Jateng",5,"Tempat camping nyaman , untuk mendapatkan golden sunrise. Kamar mandi tersedia banyak dan bersih."
110,Camping mawar,"Kab. Semarang, Jateng",5,"Sayangnya jika berkunjung saja tetap harus bayar tiket masuk dengan tarif sama dg yg menginap. Tapi semuanya oke, bersih dan asik tempatnya.
Taman Bermain
Untuk anak kecil tidak ada, tapi bisa untuk outbound.
Toilet
Bersih
Kesesuaian untuk anjing
Bisa
Area piknik
Banyak"
111,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Seru asri n tempat camping ratan lurung ,oner ramah ,pemandangan bagus bgt fasilitas smg tambah okle lagi .kapan2 camping di sana lagi hari biasa pun ada teman nya jd seru"
112,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Tempat sederhana tapi menyajikan view yg indah. Bisa sewa tenda,sewa peralatan camping juga ada. Waktu ke sana bareng keluarga. Menyenangkan. Harga murah."
113,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",3,"Saya sebagai pecinta camping sangat apresiasi buat pengelola Tempat lokasi masi perlu perwatan jalan masi seadanya… Sebagai masukan dan saran juga review saya untuk saat ini jangan di buka dengan sebutkan campervan dulu lebih baik camp ground saja lebih fair dan sesuai… Dengan biaya 150rb/lahan (campervan) listrik 50rb sangat belum layak😊 Saya ke sana dengan tujuan camping dan explorasi tempat untuk survei juga mempromosikan tempat2 camp… Tentunya ini sangan mahal dan perlu evaluasi ulang terkait harga,,, Lahan sebutan campervan itu bisa parkir jejer proper dan tenda bisa menghadap ke view utama… Untuk harga segitu tentu belum layak dengan fasilitas dan lokasi saat ini.. Jadi mohon untuk pengelola bisa di sesuaikan saja tempatnya dengan sebutan camping ground biaya berapa dan parkir mobil berapa…sukses selalu pengelola semoga point utamanya yaitu di tarif dengan fasilitas yang ada."
114,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,basecamp unik dan cantik dari angle yang berbeda dari gunung ungaran. tempatnya classic dan masih asri. jika kalian berada di basecamp mohon pengertiannya untuk menjaga kelestarian alam di sekitar. jangan buang sampah sembarangan ya karena sudah tersedia untuk tempat sampahnya. lebih baik lagi ngobrol dengan bapak yang ada di basecamp orangnya sangat ramah dan pastinya bikin betah untuk pingin tau seluk beluk dari basecamp ratan lurung.
115,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Visit area camp ini pas libur imlek 2025. Nge camp 4D3N dengan cuaca saat itu cukup ekstrim hujan angin. POV saya : - Kalau mobil FWD cc kecil better cek kondisi mobil dan pastikan driver paham kondisi jalan karena tanjakan yg terjal dan licin (saya pakai unit Raize 1.0 turbo) - Area bisa pakai tenda ukuran besar (saya pakai Nature Hike V17 dengan luas 4x6 meter) - Area colokan listrik sangat terbatas - Ada toilet di dekat warung milik owner - Ada musholla cukup luas - Tidak bisa campervan, jadi mobil diparkir di area depan warung atau sebelah warung - Spot paling apik di sebelah kolam (paling atas) namun harus prepare kabel listrik minimal 25 meter karena colokan saat itu hanya terbatas di warung owner - Spot lokasi tenda sudah di blok dan space terbatas, baiknya reservasi sebelum datang supaya bisa mendapatkan tempat - Area jalan menuju lokasi hanya bisa diakses 1 mobil, jalan masih tanah dan terjal. Pastikan ban dalam kondisi prima. - Kondisi cerah, view 6 gunung. So far bakal balik lagi kesini saat musim kemarau supaya view nya lebih cantik. Taman Bermain
Cukup luas dan kids friendly, namun penerangan agak minim terutama area tenda bagian atas
Toilet
Ada 1 kamar mandi
Area piknik
Bisa untuk piknik tapi baiknya jangan turun saat malam karena sepanjang jalan tidak ada penerangan"
116,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Basecamp pendakian Gunung Ungaran yang masih baru, tempat nyaman banget dengan view terbaik karena menghadap langsung gunung gunung di jawa tengah dan terbuka bebas, fasilitas sudah komplit ada kamar mandi, mushola, parkir yg luas dan warung. Akses lumayan mudah untuk masuk motor dan mobil, cobain kesini untuk pengalaman baru ke Gunung Ungaran.
Taman Bermain
Ada taman yang asri dan indah
Toilet
Ada 2 kamar mandi
Area piknik
Ada kursi kursi estetik menghadap view gunung gunung di jawa tengah"
117,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Basecamp Gunung Ungaran yang terbaru, viewnya spesial, fasilitas basecamp lengkap, ada warungnya juga jadi enak buat hangout setelah capek mendaki Gunung Ungaran :)"
118,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Seru bgt dimari, romantis buat berdua sama istri & seru utk ngumpul bareng temen & klg. Sini2 lagi tp ndak akan pernah bosen"
119,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,Tempat syahdu banget utk ngajak anak2 ngenalin alam yg masih asri supaya mereka bisa mencintai alam sekitar & ikut melestarikanya
120,Ratan Lurung Basecamp Gedongsongo,"Kab. Semarang, Jateng",5,"Basecamp tertinggi di gunung ungaran view sangat memuaskan, orang orang basecamp nya friendly & ramah Suasana alam nya masih fresh cocok banget buat yang suka suasana damai"
121,Camp ground puncak ungaran,"Kab. Semarang, Jateng",5,Sejuk dengan perjalanan yg TDK mudah
122,Camp ground puncak ungaran,"Kab. Semarang, Jateng",5,"Bagus, msh sepii"
123,Camp ground puncak ungaran,"Kab. Semarang, Jateng",5,"Pemandangannya sangat memanjakan mata, sinyal HP juga ada. Dan juga digunakan oleh para pendaki untuk beristirahat sejenak sebelum melanjutkan perjalanan menuju puncak ungaran, ada juga yang hanya sekedar untuk berkemah, bersantai sambil menikmati pemandangan yang luar biasa istimewa."
124,Camp ground puncak ungaran,"Kab. Semarang, Jateng",5,Sangat cocok untuk kamu yang suka berpetualang
125,Camp ground puncak ungaran,"Kab. Semarang, Jateng",4,"camp groundnya luas, pemandangannya bagus. ada toilet tapi SANGAT kotor. tidak terawat. mendirikan tenda disini harus kena retrib 15rb per tenda."
126,Camp ground puncak ungaran,"Kab. Semarang, Jateng",3,Kamar mandi / toilet rusak belom diperbaiki..
127,Telaga Cebong,"Wonosobo, Jateng",5,"Masuk loket sikunir 15k, sewa tempat tenda 15k(tempat sampah sudah disediakan), parkir 5k, beli kayu bakar 10k satu iket (opsional). Momen momen sehabis idul fitri kurleb 1 bulan kurang, rencana camping sebelum lulus akhirnya terlaksana(tinggal nunggu surat kelulusan aja sih). banyak hal baru yang terjadi.... minggu pagi kita sempatkan naik ke puncak sikunir melihat sunrise dan ketemu teman kita asal sleman, semoga tahun depan kesini lagi"
128,Telaga Cebong,"Wonosobo, Jateng",5,"Bisa campervan dan camping di samping telaga. Kalo bawa tenda sendiri cukup bayar 15rb saja. Ini lokasi camping termurah, terindah dan terdingin yang pernah kami datangi. Suhu siang 11-16 derajat dan malam 4-9 derajat jadi harus siap jaket tebal, kaos kaki dan kaos tangan. Lebih enak lagi ada sleeping bag. Kalo saat weekend harus datang lebih awal supaya ga kehabisan spot camping."
129,Telaga Cebong,"Wonosobo, Jateng",5,"Kami mendirikan 2 tenda disamping telaga, lokasinya bagus dan tertata, cuma kita harus datang lebih awal kalau mau dapat lokasi yg bagus, mobil bisa parkir samping tenda. Sayangnya pas kami datang suhu di dieng lagi dingin sekali, tidur dengan sleeping bag juga masih sangat terasa dingin. Siap2 saja kalau sudah mau subuh akan sangat ramai orang yg mau ke bukit sikunir. Sayang toilet agak lumayan jauh dan bayar 2rb setiap buang air kecil. Dengan kondisi dingin seperti itu saya sampai 8x balik ke toilet karena kebelet."
130,Telaga Cebong,"Wonosobo, Jateng",5,Indah sekali Terletak di kaki bukit sikunir
131,Telaga Cebong,"Wonosobo, Jateng",5,Biasa camp view masih asri .. Ini sdh berubah view penginapan2
132,Telaga Cebong,"Wonosobo, Jateng",5,"Jadi kawasan dengan Wisata Puncak Sikunir,Telaga ini juga memiliki GuestHouse maupun Villa dan penginapan yang Instagrammable.Udara sejuk serta pemandangan yang Wow membuat liburan kali ini terasa Indah Pakdhe.Jangan lupa mampir kemari.Banyak jajan menarik seperti Gorengan dan Kentang Semurrrrr maknyusss lah pokoknya."
133,Telaga Cebong,"Wonosobo, Jateng",5,"Viewnya cakep banget , kesini rekomendednya pas pagi banget , naik sikunir dulu abis tu jam 8 baru turun foto-foto di pinggir telaga nya , dipinggiran telaga juga sekarang tersedia penginapan"
134,Telaga Cebong,"Wonosobo, Jateng",5,"Akses dari motor tinggal jalan dikit. -Pemandangan cakep ky di jepang2 . Cukup bersih. -Anginnya gak ada obat kenceng bgt, pke windbreaker yahh -spot foto cakep"
135,Telaga Cebong,"Wonosobo, Jateng",5,"udaranya dingin khas dataran tinggi, dan banyak wisata glamping di sekitar Danau"
136,Telaga Cebong,"Wonosobo, Jateng",2,"Sudah beberapa kali kesini sejak lama dan saya sangat suka dan menikmatinya.. tetapi terakhir kali saya berkunjung kesini bulan lalu, saya terkejut dan kecewa dengan semua pembangunan yang semrawut di semua homestay dan akses masuk, belum lagi banyaknya bangunan lain yang merusak keindahan alam.. sangat disayangkan pembangunannya.. maaf saya harus terus terang."
137,Telaga Cebong,"Wonosobo, Jateng",4,"Pagi sejuk dengan pemandangan telaga, banyak wisatawan camping di area telaga. di temani warga lokal yang asik memancing"
138,Telaga Cebong,"Wonosobo, Jateng",5,"Sebuah telaga vulkanik di ketinggian 2100 MDPL cukup membuat badan menggigil dimalam hari. Siang hari terasa sejuk walau matahari bersinar terik. Sangat dekat dengan jalur pendakian Sikunir. Saran, jangan pas hari libur atau weekend kesini pasti ramai. Jarang ada yang eksplor telaga ini dan lebih memilih ke Sikunir sih. Walau demikian, berfoto dengan latar belakang telaga ini sangat indah dengan kabut dan pemukiman khas pegunungan."
139,Telaga Cebong,"Wonosobo, Jateng",5,1. Telaga di Desa tertinggi 2. Berkilauaan 3. Parkir luas 4. Pas untuk Camping 5. Dekat dengan Bukit Sikunir
140,Telaga Cebong,"Wonosobo, Jateng",5,"Kalau mau ke sikunir bisa ngecamp di sini, tempat dengan view danau yg bagus, pagi nya bangun jam 4 lalu jalan deh ke atas sikunir"
141,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Tempat camp yg oke sih, tempat makan di sekeliling jadi ga kawatir kelaparan. View paginya juga syahdu banget…asiknya rame2 sih kalo ksini"
142,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",1,"tidak rekomend sekali lagi TIDAK REKOMEND!. SOP makanan itu telat ½jam harus sudah datang, eh ini sampe berjam"". mana pas datang pesanan tdk sesuai minimal konfirmasi minta maaf tdk ada sama sekali!malah di cuekin langsung tinggal pergi. Karyawan macam apa anda?kita BELI bukan MINTA! TIDAK REKOMEND. MANA JUDES JUDES SMUA"
143,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",1,tukang parkir yang disekawan caub ga ramah banget emosian dan jutek bikin gamau lagi kesana
144,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",1,"Sangat kecewa si kecaub, baru kemaren hari rabu tgl 14 padahal kan udah ada biaya masuk sama ada biaya untuk parkir tapi kenapa kok helm saya bisa ilang ya dan lebih parahnya lagi tukang parkirnya ngga ada tanggung jawabnya sama sekali, bukanya ada kata maaf atau apa lah ini ditinggal pergi tanpa kata maaf sedikitpun, sangat sangat kecewa, ngga lagi lagi deh"
145,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Sejukk, tenang bahagiaaaaa"
146,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",3,"Tempate si bagus nyaman, sangat disayangkan parkirnya lumayan ye motor 5k dan mobil 10k"
147,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",1,"Parkir mobil 10k, mending di sebelah cuma 5k"
148,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",4,"Disini tempatnya adem banget. udaranya bersih dan sejuk. banyak warung warung yang menyediakan makanan, cemilan, dan minuman yang harganya menurut saya terjangkau. saya rasa anda bisa datang kesini bersama teman atau keluarga untuk menikmati waktu bersama."
149,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",4,"CAUB (Camp Area Umbul Bengkok) adalah tempat yang fantastis dengan udara sejuk dan menyegarkan. Tempat ini menawarkan berbagai pilihan makanan, tempat parkir yang luas, pemandangan yang indah dan luas, serta harga masuk yang terjangkau. Ini adalah tujuan yang sempurna untuk relaksasi, penjelajahan, dan menikmati alam."
150,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Tempat camp yg indah, background gunung slamet dan view kota purwokerto, tempatnya bersih untuk camp, ada kamar mandi, mushola, warung makan, colokan listrik, recommended"
151,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Lokasi ngecamp yang cukup ramai, ditambah warung menara yang mempesona, bagi muda mudi...."
152,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Pemandangannya indah dan sejuk, cocok untuk tempat menenangkan pikiran"
153,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",4,"CAUB nggak cumaa buat camping, tapi juga cocok buat kulineraaaannn santai sambil nikmatin udara sejuk dan pemandangan alam yang indah.​ Food court-nya banyak pilihan, dari makanan berat sampai camilan, semuanya dengan harga ramah di kantong. Favoritku mendoan bakar dan mie nyemeknya🤩🤩—pas banget disantap di udara dingin Baturaden. Minumannya juga beragam, ada teh hangat, kopi, sampai minuman kekinian."
154,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Tempat super duper nyaman, Minus kemarin salah pilih tempat makan ( rasa kurang), Sejuk, tentram, harus banget cobain kesini sii.. Ooya ada toilet dan tempat solat kok, jdi muslim friendly"
155,CAUB (Camp Area Umbul Bengkok),"Baturaden, Banyumas",5,"Tempatnya bagus, luas, masih sunyi, pemandangannya juga bagus, terdapat beberapa warung makan sekaligus tempat untuk menikmati view dengan harga yang terjangkau."
